AIT101,AIT201,AIT301,AIT401,AIT501,AIT601,DPIT101,DPIT201,DPIT301,DPIT401,DPIT501,DPIT601,FIT101,FIT201,FIT301,FIT401,FIT501,FIT601,LIT101,LIT201,LIT301,LIT401,LIT501,LIT601,MV101,MV102,MV201,MV202,MV301,MV302,MV401,MV402,MV501,MV502,MV601,MV602,P101,P102,P201,P202,P301,P302,P401,P402,P501,P502,P601,P602,PIT101,PIT201,PIT301,Normal/Attack
59.854366,30.17131,32.401485,54.745014,67.45689,53.087696,78.01303,26.733465,215.87689,18.64656,46.22772,28.186945,36.543877,22.715511,54.44407,47.36448,27.041592,56.88688,250.2876,28.842392,48.08589,15.318548,68.93725,56.3495,17.417458,44.30937,66.960266,61.670414,24.46095,30.818998,26.20346,63.550217,28.884071,59.42893,23.873215,25.844349,40.594387,53.26772,79.468704,29.681984,81.59926,67.15356,64.93631,238.2452,68.58325,39.50245,37.227875,67.78203,17.014372,66.897064,62.581253,Normal
39.08299,35.359264,42.711998,49.08638,54.19368,55.746517,78.83753,29.589605,211.28438,12.45369,58.830013,34.404945,46.06808,24.605404,61.402737,53.950665,14.492947,52.980957,240.99931,29.77217,51.297016,23.979717,76.866455,53.866158,22.74324,44.741776,58.682304,57.332996,19.572725,25.67362,29.718763,60.29308,28.65844,70.28619,19.3629,30.11287,36.444107,51.222538,76.28161,35.19061,83.913635,68.620834,54.57229,272.75223,75.182724,37.26115,43.024185,67.275215,26.238111,73.2496,53.1629,Normal
48.94969,30.291262,33.990765,52.14733,56.780956,60.27621,81.76748,26.757143,236.1145,14.9091625,54.788994,27.832878,39.591484,15.823599,53.116478,54.0187,19.166424,52.585464,245.19939,26.631247,41.794712,30.254156,83.40597,59.307133,22.716967,46.693153,65.35073,55.10953,22.341196,18.162226,24.257778,63.057697,29.724249,61.543087,24.160044,32.398613,46.241272,55.75422,78.97507,31.417126,77.14854,58.132477,60.945305,282.98132,75.047775,25.176,43.353764,62.532444,29.565508,82.46697,63.294666,Normal
49.57994,33.968468,34.475464,52.057213,55.251343,51.932903,75.70001,27.250458,209.17313,24.200104,50.183666,33.56608,40.868492,22.833538,62.45788,51.05816,28.728783,58.001884,228.35434,32.901123,49.118687,19.235075,75.46104,61.469936,19.355156,43.01393,61.816055,58.94406,18.351719,23.483849,28.544394,64.40774,30.758984,66.70867,25.4116,30.1489,46.940704,49.958984,75.71261,31.786793,76.237206,62.77694,63.741444,247.20609,81.08454,34.785984,43.6878,64.192955,29.983683,70.057434,57.55757,Normal
33.7143,35.34597,42.494274,47.143486,59.296562,40.835022,73.60144,32.555668,216.5535,14.406464,60.343616,35.51162,44.886257,34.754417,64.53824,50.930336,25.626745,50.360897,235.79471,29.2454,46.5955,24.455782,73.58218,52.29018,20.656488,50.183594,56.591953,54.1704,27.687576,30.020256,30.600815,59.22503,22.733614,63.633705,28.319317,33.938396,50.114235,52.656326,77.41219,22.829939,61.32162,57.99822,61.58305,252.18933,77.42638,25.90456,34.2727,65.1954,25.095112,65.018105,64.41717,Normal
50.526447,32.13341,36.92832,44.949585,46.668453,57.540718,77.89499,30.740368,216.38965,18.668474,53.207672,26.39467,43.168434,32.540398,47.28209,53.530563,13.506335,54.064987,241.80634,30.95177,41.26596,29.220284,70.59724,59.51815,28.024778,52.738617,58.227737,50.360176,33.15407,21.812813,23.095682,66.427895,25.760204,67.44928,27.99499,26.458712,29.76905,51.122692,76.92058,20.767271,73.52024,64.146706,56.96078,254.52017,79.14195,34.243862,49.955822,65.723,23.95122,66.283295,68.49811,Normal
43.74143,32.554802,33.359283,46.94839,46.683163,42.885193,76.557434,28.328733,240.23433,14.863576,50.548767,29.79206,44.261677,28.589365,69.91163,50.89642,25.6666,54.935486,264.2768,26.045004,45.38919,28.182775,68.84461,57.570816,19.458107,41.41543,50.70105,63.22296,19.85931,33.3041,26.1179,60.815617,27.205187,80.247665,26.686714,28.306124,40.56703,51.06979,71.5768,32.510643,78.89118,67.80039,48.220337,269.25653,77.47363,36.172516,39.3567,68.606766,15.551794,70.007385,64.032555,Normal
42.91817,36.81522,36.104183,53.024746,55.645214,56.61816,78.9065,24.692228,221.21396,17.857248,57.31121,28.745132,43.48063,28.457878,57.59464,44.53086,23.483759,61.380596,235.94662,29.349468,50.654175,30.351555,72.43714,66.166916,16.866714,50.921886,63.4077,57.33023,22.924835,20.068604,33.350616,60.739796,33.892445,68.39897,22.607454,36.47634,46.85487,57.615093,78.78517,32.787315,74.00281,68.953316,60.77037,254.09544,76.20211,44.211056,33.787575,61.39124,20.509796,76.94998,61.04352,Normal
37.905037,38.427006,42.66446,49.85495,52.76804,41.4325,68.44277,31.669325,232.9847,16.952799,56.957607,34.296978,43.18756,24.713484,52.311577,42.583157,36.95789,48.661636,252.10025,23.978203,41.367786,24.823074,65.613,68.37817,13.552581,50.452354,65.03169,52.78298,24.131512,23.21964,33.712402,70.50336,22.764963,68.843475,34.199078,26.631565,33.266453,54.272537,76.300125,21.070356,79.27062,61.78544,60.49269,252.45483,85.30128,41.78092,39.731644,71.39393,22.942991,73.22066,55.946358,Normal
46.863956,38.67242,35.32145,50.438995,50.375343,59.381638,73.93697,29.233639,209.6921,19.916412,49.872993,28.867907,44.330856,30.051737,61.38155,47.23589,25.133295,62.23233,253.79805,22.89654,47.58526,24.605562,68.92689,55.727207,26.074213,52.29728,61.87929,56.487858,19.90302,31.757093,28.461004,50.895687,27.348413,78.15839,30.151747,32.32125,31.472242,52.93198,82.86976,28.930538,77.526215,57.84565,58.26833,257.33914,80.687,28.64966,39.414,63.207066,29.9056,74.23244,62.25557,Normal
43.181877,34.6117,35.88134,42.012897,68.66734,59.427326,71.11444,28.95113,207.51862,16.227266,58.001446,28.268028,38.25781,26.096714,55.786053,46.581833,23.419558,51.409508,229.0627,33.584496,46.451366,30.91872,69.6592,60.232647,24.39833,34.93739,68.79592,47.060383,26.941881,19.510952,32.419853,55.604843,24.529482,67.0463,28.566185,32.461292,37.99709,48.066677,74.29309,24.48142,83.32811,67.23028,62.625683,256.4449,80.82059,35.05396,38.143826,72.06485,18.122643,77.16392,60.829685,Normal
44.11777,31.820795,39.32351,55.19756,53.667007,46.152718,71.15326,24.576101,221.61996,14.646349,56.562862,25.779669,38.63154,28.971617,50.622692,43.4969,38.43105,54.18481,242.10934,29.579151,44.992485,11.901883,82.90536,60.432728,20.679087,57.537327,62.066357,54.419147,25.9416,22.042463,25.48241,66.13124,21.837126,67.06183,23.982977,36.188118,33.81928,58.78332,80.46473,28.160551,71.93426,66.74377,62.493008,247.044,85.9124,40.60435,45.376675,62.200947,24.496784,75.731026,59.47512,Attack
43.854977,28.366793,34.09081,48.81491,51.82508,51.47948,70.66825,29.234556,208.14648,20.698566,55.67526,30.727182,42.728867,30.856564,48.15845,46.274258,21.398727,53.313137,240.08438,25.281906,49.03975,15.321462,76.45257,56.088634,24.112549,45.84395,69.34252,58.827255,20.874666,26.76122,30.978712,62.270565,16.142275,57.241234,20.8145,34.67336,35.96619,48.312584,81.038826,30.653267,78.35332,63.116856,54.299503,255.01889,69.82349,40.17681,36.61542,62.999317,18.711933,75.50731,55.031666,Normal
45.628815,28.738972,38.826008,49.25668,65.01762,41.277344,75.17658,30.092342,228.52548,22.296673,50.149208,24.740547,39.549835,29.228155,58.974648,49.591896,17.919823,57.860992,231.5799,30.711843,46.612656,18.058004,71.038185,54.91579,26.533834,49.479713,63.418533,61.020626,35.074524,16.986202,23.082775,68.56671,26.81085,65.52204,32.882877,29.091011,46.2667,53.536274,83.131714,33.853447,77.18476,61.3792,59.63303,251.42326,85.0225,34.773506,44.84613,63.067585,18.049425,78.80226,73.80715,Normal
48.142395,37.641537,35.056503,51.134132,50.113953,57.805664,72.97766,24.573198,199.48512,21.01832,51.324768,30.893806,44.968807,30.8053,52.953045,42.54107,28.601557,60.302555,241.24072,25.731556,48.314087,18.706533,75.02043,60.031376,22.71489,54.681805,70.1947,61.63215,22.215656,28.364817,24.77744,49.94898,22.304493,78.40242,26.362238,34.370247,38.401184,47.90179,81.654495,31.026121,73.326515,57.97499,60.153923,253.68039,73.75597,22.486103,46.56677,59.61596,27.507452,68.84793,65.41426,Normal
44.75937,33.307354,35.011723,51.978954,54.141285,45.564938,77.05067,30.971277,211.91063,24.685335,52.856495,23.800852,37.128128,29.51859,48.71165,41.790012,19.49973,56.708252,240.66216,25.327625,50.331387,10.334149,74.96873,63.41561,18.007849,37.206394,65.8009,63.654106,15.927479,25.381147,25.153898,65.61123,24.033907,74.33468,33.503784,27.038841,32.52673,46.748272,77.20681,25.66662,70.06515,56.151962,50.802155,260.05945,81.33347,43.74251,38.547516,66.34595,27.139774,69.8362,65.884735,Normal
42.02292,29.616024,42.43072,48.3607,55.69026,53.117237,72.382034,24.109118,235.10999,14.574638,54.255894,32.42191,37.66474,31.233696,56.93957,47.701836,22.669334,53.166374,251.21393,31.423557,51.848907,19.259892,70.58073,62.891632,19.104275,48.761135,59.19217,54.26399,17.67509,23.59851,27.015602,58.903767,20.337755,74.28713,20.644873,36.92279,50.476692,54.34697,83.52769,34.096615,68.29622,58.711628,59.761856,272.2008,77.15294,37.112164,45.195522,70.49255,31.076296,64.883194,66.08198,Normal
41.795055,34.782974,38.02237,47.62601,54.90567,57.173683,71.9153,26.247873,218.15817,16.700369,50.346928,29.732487,47.513416,29.481033,55.051205,49.682346,16.252966,51.197983,239.07684,26.304241,48.20312,9.523476,75.34065,65.82413,27.896824,52.863384,62.020252,65.0134,11.081365,27.675962,32.488712,59.247646,23.434443,66.25386,20.796257,35.394173,35.89396,59.67005,80.09857,34.39671,80.8443,58.421783,56.81798,266.06067,80.21243,35.647686,34.33391,69.53835,17.36763,66.965004,73.18143,Normal
52.3688,28.251242,34.751575,60.29895,49.376488,60.822952,79.97125,29.463556,201.51852,17.207178,54.77953,30.056297,36.911526,25.30615,60.72544,55.529007,26.75548,53.078438,232.39699,23.699453,41.94712,23.56273,80.55766,58.10116,22.001438,51.265125,66.19152,53.97201,12.269894,31.160982,25.31994,70.772095,29.87903,65.29095,19.65094,31.83181,44.43412,56.76982,75.47339,32.21126,81.59216,56.584576,67.95024,263.4799,82.158005,34.4975,36.712654,64.778046,29.56764,75.474785,56.00614,Attack
45.12386,39.933746,35.74921,48.11127,59.366756,44.165527,77.79105,28.307507,197.44167,23.616232,56.493263,31.169909,45.049324,24.1328,53.71857,44.331623,27.302359,61.754055,243.74063,21.8029,50.093452,13.595276,78.575424,55.49406,18.344204,54.817463,69.775314,64.19544,22.73439,25.070358,33.61657,61.473164,31.632713,60.97815,20.69098,23.776842,44.237194,43.70608,75.46363,23.286934,77.82142,63.550453,66.78515,258.1485,82.57428,35.529526,36.712482,74.04324,26.346893,70.47998,59.561016,Normal
39.24454,38.026314,38.404438,49.17005,54.928093,41.13486,81.642876,30.362108,215.82985,23.792122,55.813457,28.056496,38.384228,28.639776,57.173107,48.0792,26.430891,54.55338,242.27841,34.20962,43.992855,22.128735,61.87137,54.973007,22.849348,51.023144,66.68943,57.953438,28.557251,25.120708,26.104694,64.37004,33.654713,73.262566,18.971334,32.28643,48.31326,52.772705,80.62458,33.987385,82.097305,63.9436,64.778595,246.59259,70.34739,29.45383,38.259365,71.91489,14.181313,69.22287,59.745083,Normal
49.1686,26.534136,31.372488,55.393135,48.468327,60.069107,73.285965,32.93798,202.0963,20.182365,48.923805,36.041176,39.214012,31.244856,56.541237,38.85425,19.978437,56.041447,232.68517,22.10959,43.08095,17.951046,67.228584,49.512787,25.976406,45.728054,67.392395,65.48332,27.744507,15.77288,26.747267,64.1366,25.28936,60.41868,37.97115,35.518,50.099014,51.65515,82.97984,26.674297,68.44067,68.70803,53.36706,260.7528,75.73718,31.806587,37.327885,66.26412,23.21718,69.68176,58.026733,Normal
49.513157,31.948029,39.844063,47.821213,58.78506,48.92388,79.32003,29.315632,222.33435,23.10658,60.061832,28.567106,41.064304,23.030302,54.32216,49.309776,7.946326,56.014782,244.02051,27.834757,45.32837,23.979282,75.111755,43.45509,19.194197,49.005627,62.762505,54.377098,18.71724,23.687037,27.328957,72.781395,31.061981,73.4003,34.275444,35.81414,35.91187,53.77485,72.68916,34.103706,81.19729,64.710106,56.66401,260.84378,81.60634,36.540134,40.87482,62.478085,22.6668,65.60908,67.06598,Normal
36.347145,40.162827,41.973114,49.762253,60.330654,49.272076,77.63361,32.89744,221.82571,24.833649,60.221832,35.660576,41.92297,25.183134,54.523537,52.228462,14.923258,58.89917,251.46683,31.001186,47.172363,28.92514,71.86301,63.381573,26.06377,44.12048,59.759525,55.405277,14.994687,21.578257,33.41486,57.08816,25.976282,71.55227,29.580559,28.853458,39.92742,43.820343,83.37338,21.52203,87.844124,57.987614,55.31919,260.98395,73.85195,40.2174,45.592346,71.29198,17.066895,73.41352,68.38891,Normal
44.460564,38.57722,34.63265,49.51882,59.338062,51.525417,71.53961,32.511585,221.29259,28.225344,55.750374,38.14536,40.38983,28.89856,53.316055,43.98084,18.44497,56.9812,255.56143,32.204166,51.45816,24.351387,75.77042,66.49567,24.856342,51.64848,61.46682,57.821354,28.793219,27.28132,30.336466,73.38486,17.406883,68.099945,23.902708,33.377136,39.16587,58.08877,73.70371,26.876299,82.5427,59.4856,53.90648,252.168,69.24269,45.716213,48.64789,63.15503,36.70779,76.20756,72.01315,Normal
46.04885,37.411495,36.788456,44.831787,62.959915,63.7013,70.4228,26.985918,211.78627,12.430537,63.67308,27.350344,45.864067,25.408634,60.03689,46.647835,22.89367,52.434845,245.59396,23.095934,42.71261,28.119486,67.03277,54.89782,20.65769,45.01216,63.001114,54.772827,12.162633,27.25856,33.115948,67.386246,19.752184,67.98005,20.954716,38.818348,33.61334,56.90083,73.70916,24.750423,68.8275,63.81605,54.80178,254.30444,81.141136,34.856983,42.44919,63.72924,19.547417,73.28249,66.3731,Attack
47.018677,32.513634,35.406017,55.839012,62.952805,52.233692,83.11809,34.02993,228.30133,24.74317,54.872074,30.521538,38.16164,29.317848,54.70014,47.857616,19.604412,55.18207,244.63548,23.999304,47.082447,19.933868,78.30081,66.00893,23.82073,47.905537,57.65792,57.83935,13.263591,15.626842,29.134542,55.276875,30.299446,62.45777,23.852167,27.765793,51.65805,53.601692,78.16532,20.31262,77.06454,65.272606,61.192303,265.05927,80.6987,34.03764,45.110596,63.455948,26.556974,72.59543,66.17035,Normal
43.068176,35.41363,39.364098,57.40389,55.426258,52.94767,76.35863,32.5573,200.05699,22.579506,57.27768,25.363323,43.86217,22.511831,57.71747,50.57718,16.097477,59.127422,240.43411,26.300783,53.033485,27.87354,72.59275,50.14758,26.236174,43.484703,62.76447,54.832848,18.697212,22.936157,26.5962,54.72586,29.554472,70.91894,18.795359,25.45455,32.7815,55.259357,72.604164,30.397123,87.896935,67.92406,54.351685,245.90652,79.436264,36.60466,48.70584,68.8448,24.361465,82.36237,56.89674,Normal
43.54884,32.12322,39.415802,44.055275,50.457813,52.882282,73.60359,26.924706,221.90958,30.132036,50.84022,26.496141,37.718403,30.678514,54.36849,45.87933,25.799782,61.20277,247.09396,24.285648,50.16207,23.510511,72.447716,57.295013,25.46941,50.04208,63.37108,57.7115,11.092115,17.309235,30.264456,64.03589,19.53716,75.84012,26.407864,36.451992,48.57222,53.68116,76.73446,26.062126,75.05502,57.82726,57.176365,270.04953,72.85006,24.705774,38.6664,72.20353,32.874065,69.39641,65.171135,Normal
45.34718,32.537956,40.853928,55.39846,50.518063,46.335434,78.43783,31.237005,216.15424,24.201666,60.96638,31.248545,41.966022,27.474045,60.84386,46.300156,27.213753,57.722965,241.04536,28.655878,49.832012,35.81525,65.10855,59.579166,22.240143,49.91575,56.811993,52.22936,18.74523,28.114613,30.802294,56.57909,27.573732,77.12702,26.546087,33.668087,47.11828,44.799717,78.95046,36.187817,69.743546,69.30298,56.555073,254.55382,80.678345,37.74647,37.28311,69.47404,22.703619,74.495804,58.00812,Normal
44.881104,37.8729,35.794884,53.095417,55.488964,48.5987,78.51768,33.603565,206.81046,19.680859,57.24284,32.98843,39.27782,20.639153,58.15393,49.73656,24.00378,58.59409,251.09624,33.547256,40.328125,16.423386,62.891956,58.394203,16.925524,50.50078,67.427795,54.483616,15.116861,23.397001,26.081167,74.80906,28.347956,70.72382,24.335167,31.918173,40.072956,47.53406,82.56329,26.00441,81.75171,57.43853,58.208805,258.29288,87.619316,38.60084,35.841015,69.93427,17.815483,77.580055,57.88915,Normal
53.162453,36.218685,36.774387,53.693424,51.7055,53.69307,73.892715,30.708757,197.15106,26.387863,57.006035,38.131657,44.13606,27.733593,52.21271,48.11019,30.64358,58.644066,240.78964,31.745224,46.009983,21.779383,79.395966,57.939835,25.154882,53.780605,71.207214,51.694233,23.19022,30.323534,26.769665,69.94715,19.935776,56.283707,17.674212,33.882076,42.70185,50.745964,82.54203,37.305676,70.15244,60.45528,49.040535,254.12494,72.96437,35.54616,40.011227,68.78998,21.729406,76.26972,62.01112,Normal
42.55609,31.175516,38.284748,47.99309,57.47636,60.651047,73.21917,23.633633,214.68985,10.236562,47.009342,29.095081,35.142036,32.599148,52.236717,43.36872,24.460806,49.993557,259.34344,21.502872,45.132256,32.703606,73.03805,67.23593,26.881775,39.89095,67.93759,62.05506,33.07016,27.813599,29.640709,59.47931,29.412926,64.06977,32.373306,37.57971,41.87247,57.558647,76.58677,31.587677,76.185814,67.937,58.628773,256.64276,76.834305,37.354725,43.847973,71.59533,22.95282,75.16794,67.66517,Normal
49.57637,34.11915,33.84675,52.173965,58.10755,61.720364,80.35595,28.456099,215.25612,25.608337,56.15594,34.59146,42.00033,23.906536,48.446735,46.59575,33.717216,64.00988,229.77669,32.323418,52.564373,27.443214,70.51351,66.19211,16.745745,45.938877,69.25219,63.167492,17.266487,22.082518,30.550081,58.734035,32.170876,71.187805,28.949085,27.655092,34.275444,55.704826,75.69772,31.353323,76.75803,69.94709,65.605774,265.29105,78.6606,41.695293,38.00675,59.99347,16.885511,74.9767,54.81677,Normal
43.648384,30.81867,37.499786,56.796017,59.25471,48.02782,75.29673,27.003284,200.80835,29.922903,58.842125,29.411911,47.32537,30.847118,60.22827,41.694252,31.061451,57.7376,242.69748,31.992971,49.96667,30.151257,72.4579,66.07954,15.784558,46.463905,66.52889,52.16523,11.990674,7.422472,33.879158,63.600655,19.650549,71.99236,21.582634,30.241741,41.230274,57.749928,75.248604,22.119608,81.96545,61.41333,59.66278,256.9582,82.7459,28.358875,31.06714,63.309216,24.090538,68.36361,64.48772,Normal
44.97599,29.237972,36.32545,47.537876,47.426006,58.38121,83.0242,21.774597,210.46115,17.813866,55.30368,28.783205,41.57079,24.447712,54.066994,44.506863,24.292215,58.159985,238.24783,28.823479,51.39241,26.537146,73.3828,64.37729,16.720282,60.848915,66.18342,54.74767,23.321232,21.40191,33.310646,64.55253,33.47278,75.303665,22.946455,35.683033,47.09419,55.35926,81.88671,35.146996,68.0127,66.4301,57.115513,252.52563,80.49431,31.39216,37.056953,60.127544,19.340208,75.79721,61.039013,Normal
44.00867,28.403578,36.889183,53.52015,50.37001,54.25695,82.50043,23.334782,211.44424,15.356859,57.21811,31.545563,35.276657,23.97567,64.65425,48.50722,18.143753,56.556194,250.3293,33.827282,50.08114,16.460897,74.81976,58.86911,14.0154085,52.16974,63.084408,51.235065,14.016725,20.08992,29.208345,54.193005,32.27932,57.644287,22.462526,38.292507,49.17356,53.82456,82.14915,27.16354,77.61467,63.109524,59.139126,259.41754,78.37743,33.295044,38.086536,71.97708,14.955302,73.51917,60.934273,Normal
36.71675,35.05184,41.042107,54.442,59.85906,50.366825,73.001015,30.87572,228.85634,14.827552,51.56385,35.63886,40.7673,33.2825,50.608807,52.244507,18.650305,51.89228,249.17653,22.63783,44.20886,26.057377,84.51267,60.379787,25.86509,53.70856,60.69572,63.23242,14.050262,24.751503,34.137856,62.528496,24.002405,62.882298,38.334633,29.527006,36.60469,47.425606,81.65068,27.481878,68.1165,62.353165,68.9764,285.84592,78.16685,30.11306,38.66372,62.840755,17.551104,79.37333,66.60135,Normal
38.54971,32.80976,38.75437,51.379658,61.95358,58.217236,69.8045,23.319092,207.38396,19.371387,53.7738,37.637188,32.909515,27.538048,54.45015,50.557064,30.946423,52.340096,225.50424,24.008179,44.668808,15.437236,69.61017,60.64938,23.800404,52.72877,62.904602,56.773197,19.476255,21.187738,30.368774,61.816223,19.162567,62.53943,25.156696,37.12986,33.9932,61.41679,79.850464,31.951889,87.24786,69.967636,67.181694,258.82834,70.953156,28.354595,28.50538,72.52595,30.885391,75.35421,55.91849,Normal
